time;gFx;gFy;gFz;TgF;Actividad;movil;sujeto
4,739239;0,0273;1,2217;0,1131;1,227;walking;Samsung Galaxy S10;Isaías
4,744369;0,0313;1,2222;0,1307;1,23;walking;Samsung Galaxy S10;Isaías
4,754407;0,0298;1,2141;0,1517;1,224;walking;Samsung Galaxy S10;Isaías
4,754825;0,0273;1,2005;0,1747;1,213;walking;Samsung Galaxy S10;Isaías
4,759727;0,0149;1,178;0,1969;1,194;walking;Samsung Galaxy S10;Isaías
4,764791;-0,0054;1,1457;0,2294;1,168;walking;Samsung Galaxy S10;Isaías
4,769807;-0,0296;1,1084;0,2658;1,14;walking;Samsung Galaxy S10;Isaías
4,77486;-0,0508;1,0703;0,2919;1,111;walking;Samsung Galaxy S10;Isaías
4,781614;-0,0664;1,0346;0,3208;1,085;walking;Samsung Galaxy S10;Isaías
4,785034;-0,0813;1,0004;0,3547;1,065;walking;Samsung Galaxy S10;Isaías
4,789931;-0,0906;0,9747;0,3887;1,053;walking;Samsung Galaxy S10;Isaías
4,794988;-0,0989;0,9493;0,4133;1,04;walking;Samsung Galaxy S10;Isaías
4,800693;-0,1041;0,9337;0,4292;1,033;walking;Samsung Galaxy S10;Isaías
4,805736;-0,1024;0,9215;0,4397;1,026;walking;Samsung Galaxy S10;Isaías
4,811441;-0,0994;0,9168;0,4393;1,021;walking;Samsung Galaxy S10;Isaías
4,815347;-0,0941;0,9144;0,4341;1,017;walking;Samsung Galaxy S10;Isaías
4,821109;-0,0884;0,921;0,4248;1,018;walking;Samsung Galaxy S10;Isaías
4,826318;-0,0811;0,9305;0,4089;1,02;walking;Samsung Galaxy S10;Isaías
4,835011;-0,0777;0,9388;0,3838;1,017;walking;Samsung Galaxy S10;Isaías
4,835953;-0,0765;0,9479;0,3528;1,014;walking;Samsung Galaxy S10;Isaías
4,840796;-0,0752;0,9562;0,3156;1,01;walking;Samsung Galaxy S10;Isaías
4,845846;-0,076;0,9664;0,2773;1,008;walking;Samsung Galaxy S10;Isaías
4,853284;-0,0801;0,9782;0,2396;1,01;walking;Samsung Galaxy S10;Isaías
4,856555;-0,0867;0,9913;0,204;1,016;walking;Samsung Galaxy S10;Isaías
4,861055;-0,0924;1,0004;0,1756;1,02;walking;Samsung Galaxy S10;Isaías
4,866293;-0,1007;1,0053;0,1549;1,022;walking;Samsung Galaxy S10;Isaías
4,871272;-0,1075;1,0028;0,1353;1,018;walking;Samsung Galaxy S10;Isaías
4,876093;-0,1126;1,0018;0,1219;1,015;walking;Samsung Galaxy S10;Isaías
4,88294;-0,1119;0,9982;0,1087;1,01;walking;Samsung Galaxy S10;Isaías
4,886449;-0,1114;0,9943;0,1043;1,006;walking;Samsung Galaxy S10;Isaías
4,891417;-0,1019;0,9904;0,108;1,001;walking;Samsung Galaxy S10;Isaías
4,897825;-0,0872;0,9899;0,1209;1,001;walking;Samsung Galaxy S10;Isaías
4,901864;-0,0718;0,9891;0,1358;1,001;walking;Samsung Galaxy S10;Isaías
4,907344;-0,0518;0,9865;0,1512;0,999;walking;Samsung Galaxy S10;Isaías
4,912402;-0,0398;0,9823;0,1661;0,997;walking;Samsung Galaxy S10;Isaías
4,916824;-0,0225;0,9747;0,1815;0,992;walking;Samsung Galaxy S10;Isaías
4,922747;-0,0122;0,9662;0,1971;0,986;walking;Samsung Galaxy S10;Isaías
4,926924;-0,0015;0,9579;0,2096;0,981;walking;Samsung Galaxy S10;Isaías
4,935933;0,01;0,9533;0,2199;0,978;walking;Samsung Galaxy S10;Isaías
4,937024;0,0198;0,9484;0,2289;0,976;walking;Samsung Galaxy S10;Isaías
4,942514;0,0271;0,9425;0,2392;0,973;walking;Samsung Galaxy S10;Isaías
4,955682;0,0301;0,9366;0,2467;0,969;walking;Samsung Galaxy S10;Isaías
4,956504;0,0325;0,9376;0,2499;0,971;walking;Samsung Galaxy S10;Isaías
4,958787;0,0337;0,9366;0,2545;0,971;walking;Samsung Galaxy S10;Isaías
4,962543;0,0367;0,9405;0,255;0,975;walking;Samsung Galaxy S10;Isaías
4,967386;0,0408;0,9462;0,2558;0,981;walking;Samsung Galaxy S10;Isaías
4,972755;0,0457;0,953;0,2511;0,987;walking;Samsung Galaxy S10;Isaías
4,977333;0,0525;0,9616;0,2406;0,993;walking;Samsung Galaxy S10;Isaías
4,983232;0,0579;0,9725;0,2287;1,001;walking;Samsung Galaxy S10;Isaías
4,988317;0,063;0,9769;0,2145;1,002;walking;Samsung Galaxy S10;Isaías
4,992817;0,0616;0,9833;0,1996;1,005;walking;Samsung Galaxy S10;Isaías
5,000254;0,0577;0,9845;0,1876;1,004;walking;Samsung Galaxy S10;Isaías
5,003219;0,0454;0,984;0,1727;1;walking;Samsung Galaxy S10;Isaías
5,008144;0,0315;0,9791;0,162;0,993;walking;Samsung Galaxy S10;Isaías
5,013165;0,0142;0,9723;0,15;0,984;walking;Samsung Galaxy S10;Isaías
5,018339;-0,0029;0,9625;0,1417;0,973;walking;Samsung Galaxy S10;Isaías
5,023151;-0,0249;0,952;0,1397;0,963;walking;Samsung Galaxy S10;Isaías
5,028199;-0,043;0,9442;0,1365;0,955;walking;Samsung Galaxy S10;Isaías
5,035608;-0,063;0,9334;0,1383;0,946;walking;Samsung Galaxy S10;Isaías
5,044666;-0,083;0,9183;0,1437;0,933;walking;Samsung Galaxy S10;Isaías
5,04524;-0,1016;0,9015;0,1537;0,92;walking;Samsung Galaxy S10;Isaías
5,05104;-0,1197;0,8821;0,1659;0,906;walking;Samsung Galaxy S10;Isaías
5,054127;-0,1339;0,8643;0,173;0,892;walking;Samsung Galaxy S10;Isaías
5,058709;-0,1444;0,8516;0,1796;0,882;walking;Samsung Galaxy S10;Isaías
5,064613;-0,152;0,8387;0,1864;0,872;walking;Samsung Galaxy S10;Isaías
5,068828;-0,1576;0,8321;0,1962;0,869;walking;Samsung Galaxy S10;Isaías
5,073905;-0,1595;0,835;0,2045;0,874;walking;Samsung Galaxy S10;Isaías
5,078918;-0,1554;0,8419;0,2138;0,882;walking;Samsung Galaxy S10;Isaías
5,084218;-0,1456;0,8514;0,2206;0,891;walking;Samsung Galaxy S10;Isaías
5,089218;-0,1314;0,8658;0,2284;0,905;walking;Samsung Galaxy S10;Isaías
5,094243;-0,1119;0,8802;0,2294;0,916;walking;Samsung Galaxy S10;Isaías
5,099456;-0,0924;0,8976;0,225;0,93;walking;Samsung Galaxy S10;Isaías
5,104361;-0,073;0,9102;0,2152;0,938;walking;Samsung Galaxy S10;Isaías
5,109443;-0,0513;0,9242;0,1993;0,947;walking;Samsung Galaxy S10;Isaías
5,116433;-0,034;0,9356;0,181;0,954;walking;Samsung Galaxy S10;Isaías
5,119632;-0,0156;0,952;0,161;0,966;walking;Samsung Galaxy S10;Isaías
5,124639;-0,0066;0,9657;0,1454;0,977;walking;Samsung Galaxy S10;Isaías
5,129542;-0,0005;0,9811;0,1304;0,99;walking;Samsung Galaxy S10;Isaías
5,134909;0,0002;0,9938;0,1204;1,001;walking;Samsung Galaxy S10;Isaías
5,139921;-0,0039;1,0011;0,1126;1,007;walking;Samsung Galaxy S10;Isaías
5,144894;-0,0139;1,0077;0,1053;1,013;walking;Samsung Galaxy S10;Isaías
5,155313;-0,0249;1,0146;0,1002;1,02;walking;Samsung Galaxy S10;Isaías
5,156441;-0,0386;1,0158;0,1002;1,021;walking;Samsung Galaxy S10;Isaías
5,161672;-0,0503;1,0153;0,1014;1,022;walking;Samsung Galaxy S10;Isaías
5,174269;-0,0618;1,0141;0,1075;1,022;walking;Samsung Galaxy S10;Isaías
5,175116;-0,0725;1,009;0,1187;1,019;walking;Samsung Galaxy S10;Isaías
5,175551;-0,0818;1,0004;0,1309;1,012;walking;Samsung Galaxy S10;Isaías
5,180517;-0,0897;0,9906;0,1451;1,005;walking;Samsung Galaxy S10;Isaías
5,185629;-0,0963;0,9816;0,1629;1;walking;Samsung Galaxy S10;Isaías
5,190397;-0,1007;0,9723;0,1786;0,994;walking;Samsung Galaxy S10;Isaías
5,195482;-0,1051;0,9633;0,1937;0,988;walking;Samsung Galaxy S10;Isaías
5,201533;-0,1072;0,9555;0,2077;0,984;walking;Samsung Galaxy S10;Isaías
5,205749;-0,1094;0,9511;0,226;0,984;walking;Samsung Galaxy S10;Isaías
5,211886;-0,1104;0,9493;0,2426;0,986;walking;Samsung Galaxy S10;Isaías
5,217065;-0,1085;0,9498;0,2602;0,991;walking;Samsung Galaxy S10;Isaías
5,22104;-0,1009;0,9498;0,2729;0,993;walking;Samsung Galaxy S10;Isaías
5,226804;-0,0921;0,9515;0,278;0,996;walking;Samsung Galaxy S10;Isaías
5,231929;-0,0848;0,953;0,2817;0,997;walking;Samsung Galaxy S10;Isaías
5,239805;-0,075;0,9547;0,2775;0,997;walking;Samsung Galaxy S10;Isaías
5,241581;-0,0633;0,9598;0,267;0,998;walking;Samsung Galaxy S10;Isaías
5,247458;-0,0547;0,9679;0,2555;1,003;walking;Samsung Galaxy S10;Isaías
5,256091;-0,0484;0,9764;0,246;1,008;walking;Samsung Galaxy S10;Isaías
5,256381;-0,0445;0,9821;0,2345;1,011;walking;Samsung Galaxy S10;Isaías
5,261978;-0,0425;0,9913;0,2238;1,017;walking;Samsung Galaxy S10;Isaías
5,266506;-0,042;0,9938;0,2125;1,017;walking;Samsung Galaxy S10;Isaías
5,272626;-0,0457;0,9952;0,1966;1,016;walking;Samsung Galaxy S10;Isaías
5,277151;-0,0481;0,9945;0,18;1,012;walking;Samsung Galaxy S10;Isaías
5,285013;-0,0567;0,9882;0,1627;1,003;walking;Samsung Galaxy S10;Isaías
5,287512;-0,063;0,984;0,149;0,997;walking;Samsung Galaxy S10;Isaías
5,291979;-0,0716;0,9791;0,137;0,991;walking;Samsung Galaxy S10;Isaías
5,29685;-0,083;0,9743;0,127;0,986;walking;Samsung Galaxy S10;Isaías
5,303105;-0,0887;0,9718;0,1234;0,984;walking;Samsung Galaxy S10;Isaías
5,307809;-0,0931;0,9667;0,1212;0,979;walking;Samsung Galaxy S10;Isaías
5,31221;-0,1029;0,9638;0,1185;0,976;walking;Samsung Galaxy S10;Isaías
5,318904;-0,1077;0,9589;0,1177;0,972;walking;Samsung Galaxy S10;Isaías
5,322786;-0,1141;0,9572;0,119;0,971;walking;Samsung Galaxy S10;Isaías
5,328542;-0,118;0,9523;0,1234;0,967;walking;Samsung Galaxy S10;Isaías
5,333087;-0,1148;0,953;0,1295;0,969;walking;Samsung Galaxy S10;Isaías
5,337892;-0,1053;0,9576;0,1363;0,973;walking;Samsung Galaxy S10;Isaías
5,343568;-0,0902;0,9681;0,1441;0,983;walking;Samsung Galaxy S10;Isaías
5,348767;-0,075;0,9801;0,152;0,995;walking;Samsung Galaxy S10;Isaías
5,355028;-0,0586;0,9952;0,1622;1,01;walking;Samsung Galaxy S10;Isaías
5,357843;-0,0413;1,0041;0,1732;1,02;walking;Samsung Galaxy S10;Isaías
5,363063;-0,0291;1,0097;0,1815;1,026;walking;Samsung Galaxy S10;Isaías
5,373119;-0,0173;1,0138;0,1918;1,032;walking;Samsung Galaxy S10;Isaías
5,373402;-0,0076;1,0121;0,1944;1,031;walking;Samsung Galaxy S10;Isaías
5,378666;-0,0061;1,0114;0,1962;1,03;walking;Samsung Galaxy S10;Isaías
5,383253;-0,0085;1,0099;0,1937;1,028;walking;Samsung Galaxy S10;Isaías
5,389081;-0,0164;1,009;0,1888;1,027;walking;Samsung Galaxy S10;Isaías
5,393222;-0,0306;1,0038;0,1847;1,021;walking;Samsung Galaxy S10;Isaías
5,399012;-0,0501;0,9979;0,1776;1,015;walking;Samsung Galaxy S10;Isaías
5,403603;-0,0684;0,9921;0,1722;1,009;walking;Samsung Galaxy S10;Isaías
5,408433;-0,083;0,9894;0,1656;1,007;walking;Samsung Galaxy S10;Isaías
5,413575;-0,0989;0,9845;0,1551;1,002;walking;Samsung Galaxy S10;Isaías
5,419625;-0,1114;0,9811;0,1476;0,998;walking;Samsung Galaxy S10;Isaías
5,423811;-0,1209;0,9747;0,1402;0,992;walking;Samsung Galaxy S10;Isaías
5,428943;-0,1258;0,9696;0,1341;0,987;walking;Samsung Galaxy S10;Isaías
5,436402;-0,1265;0,9652;0,127;0,982;walking;Samsung Galaxy S10;Isaías
5,439895;-0,1202;0,964;0,1202;0,979;walking;Samsung Galaxy S10;Isaías
5,444148;-0,1124;0,9659;0,1163;0,979;walking;Samsung Galaxy S10;Isaías
5,454208;-0,1009;0,9686;0,1141;0,981;walking;Samsung Galaxy S10;Isaías
5,455057;-0,0887;0,9747;0,1165;0,986;walking;Samsung Galaxy S10;Isaías
5,461555;-0,0772;0,9791;0,1234;0,99;walking;Samsung Galaxy S10;Isaías
5,464499;-0,066;0,9857;0,1331;0,997;walking;Samsung Galaxy S10;Isaías
5,472306;-0,0545;0,9918;0,1407;1,003;walking;Samsung Galaxy S10;Isaías
5,474566;-0,0406;0,9994;0,1481;1,011;walking;Samsung Galaxy S10;Isaías
5,479352;-0,0293;1,0028;0,1549;1,015;walking;Samsung Galaxy S10;Isaías
5,484564;-0,0183;1,0097;0,1598;1,022;walking;Samsung Galaxy S10;Isaías
5,489622;-0,0063;1,0146;0,1681;1,028;walking;Samsung Galaxy S10;Isaías
5,494637;0,0022;1,0202;0,1737;1,035;walking;Samsung Galaxy S10;Isaías
5,500814;0,0085;1,0246;0,1756;1,04;walking;Samsung Galaxy S10;Isaías
5,50517;0,0127;1,0278;0,1759;1,043;walking;Samsung Galaxy S10;Isaías
5,509985;0,0159;1,0361;0,1756;1,051;walking;Samsung Galaxy S10;Isaías
5,514989;0,0137;1,0414;0,1725;1,056;walking;Samsung Galaxy S10;Isaías
5,520862;0,0073;1,0456;0,1722;1,06;walking;Samsung Galaxy S10;Isaías
5,52519;-0,0051;1,0439;0,1708;1,058;walking;Samsung Galaxy S10;Isaías
5,53021;-0,0217;1,0412;0,1722;1,056;walking;Samsung Galaxy S10;Isaías
5,53697;-0,0418;1,0363;0,1739;1,052;walking;Samsung Galaxy S10;Isaías
5,54037;-0,0574;1,0319;0,1808;1,049;walking;Samsung Galaxy S10;Isaías
5,545283;-0,075;1,0256;0,1857;1,045;walking;Samsung Galaxy S10;Isaías
5,555844;-0,087;1,0202;0,1905;1,041;walking;Samsung Galaxy S10;Isaías
5,556862;-0,096;1,0119;0,1922;1,034;walking;Samsung Galaxy S10;Isaías
5,560697;-0,1043;1,0028;0,1969;1,027;walking;Samsung Galaxy S10;Isaías
5,572485;-0,1082;0,9984;0,1954;1,023;walking;Samsung Galaxy S10;Isaías
5,573307;-0,1138;0,9952;0,1915;1,02;walking;Samsung Galaxy S10;Isaías
5,576666;-0,1143;0,997;0,1854;1,02;walking;Samsung Galaxy S10;Isaías
5,581972;-0,1121;1,0009;0,1839;1,024;walking;Samsung Galaxy S10;Isaías
5,586047;-0,107;1,0068;0,1822;1,029;walking;Samsung Galaxy S10;Isaías
5,59205;-0,096;1,017;0,1808;1,037;walking;Samsung Galaxy S10;Isaías
5,596098;-0,0791;1,0219;0,1744;1,04;walking;Samsung Galaxy S10;Isaías
5,601632;-0,062;1,0187;0,1586;1,033;walking;Samsung Galaxy S10;Isaías
5,606528;-0,045;1,0121;0,1385;1,023;walking;Samsung Galaxy S10;Isaías
5,611564;-0,031;1,0099;0,1087;1,016;walking;Samsung Galaxy S10;Isaías
5,61825;-0,0259;1,0104;0,0787;1,014;walking;Samsung Galaxy S10;Isaías
5,622514;-0,0288;1,0204;0,0557;1,022;walking;Samsung Galaxy S10;Isaías
5,626622;-0,0369;1,0402;0,0459;1,042;walking;Samsung Galaxy S10;Isaías
5,633131;-0,0494;1,069;0,0496;1,071;walking;Samsung Galaxy S10;Isaías
5,637197;-0,062;1,0998;0,0657;1,104;walking;Samsung Galaxy S10;Isaías
5,642188;-0,0848;1,1223;0,0867;1,129;walking;Samsung Galaxy S10;Isaías
5,646747;-0,109;1,1345;0,1124;1,145;walking;Samsung Galaxy S10;Isaías
5,657943;-0,1322;1,1343;0,139;1,15;walking;Samsung Galaxy S10;Isaías
5,658496;-0,1512;1,1265;0,1683;1,149;walking;Samsung Galaxy S10;Isaías
5,662166;-0,1581;1,112;0,2023;1,141;walking;Samsung Galaxy S10;Isaías
5,673689;-0,1593;1,0942;0,2367;1,131;walking;Samsung Galaxy S10;Isaías
5,67433;-0,1542;1,0766;0,2719;1,121;walking;Samsung Galaxy S10;Isaías
5,677186;-0,1481;1,0607;0,3012;1,113;walking;Samsung Galaxy S10;Isaías
5,682411;-0,1358;1,0483;0,3303;1,107;walking;Samsung Galaxy S10;Isaías
5,687506;-0,1261;1,0397;0,3523;1,105;walking;Samsung Galaxy S10;Isaías
5,692469;-0,1168;1,0309;0,3681;1,101;walking;Samsung Galaxy S10;Isaías
5,697356;-0,1058;1,03;0,3823;1,104;walking;Samsung Galaxy S10;Isaías
5,703001;-0,0904;1,0304;0,3909;1,106;walking;Samsung Galaxy S10;Isaías
5,707856;-0,0745;1,0378;0,3936;1,112;walking;Samsung Galaxy S10;Isaías
5,71266;-0,0577;1,0451;0,3884;1,116;walking;Samsung Galaxy S10;Isaías
5,720554;-0,0442;1,0495;0,3789;1,117;walking;Samsung Galaxy S10;Isaías
5,724028;-0,0369;1,0553;0,3655;1,117;walking;Samsung Galaxy S10;Isaías
5,727819;-0,0354;1,06;0,351;1,117;walking;Samsung Galaxy S10;Isaías
5,734371;-0,0398;1,0598;0,3374;1,113;walking;Samsung Galaxy S10;Isaías
5,738647;-0,0503;1,0536;0,3235;1,103;walking;Samsung Galaxy S10;Isaías
5,743202;-0,0606;1,0453;0,3139;1,093;walking;Samsung Galaxy S10;Isaías
5,748385;-0,0679;1,0365;0,3058;1,083;walking;Samsung Galaxy S10;Isaías
5,757721;-0,0725;1,0251;0,2958;1,069;walking;Samsung Galaxy S10;Isaías
5,75868;-0,0796;1,0109;0,2817;1,052;walking;Samsung Galaxy S10;Isaías
5,763467;-0,0813;0,9987;0,268;1,037;walking;Samsung Galaxy S10;Isaías
5,774358;-0,0813;0,9916;0,2582;1,028;walking;Samsung Galaxy S10;Isaías
5,775277;-0,0782;0,9911;0,2477;1,025;walking;Samsung Galaxy S10;Isaías
5,778774;-0,0721;0,9933;0,237;1,024;walking;Samsung Galaxy S10;Isaías
5,785163;-0,0679;1,0001;0,2284;1,028;walking;Samsung Galaxy S10;Isaías
5,788814;-0,066;1,0077;0,2218;1,034;walking;Samsung Galaxy S10;Isaías
5,793888;-0,0628;1,0148;0,2152;1,039;walking;Samsung Galaxy S10;Isaías
5,799871;-0,0647;1,0131;0,2177;1,038;walking;Samsung Galaxy S10;Isaías
5,804164;-0,0633;1,0129;0,2245;1,039;walking;Samsung Galaxy S10;Isaías
5,810029;-0,0616;1,0138;0,2326;1,042;walking;Samsung Galaxy S10;Isaías
5,81417;-0,0572;1,0138;0,2421;1,044;walking;Samsung Galaxy S10;Isaías
5,819834;-0,0533;1,019;0,2523;1,051;walking;Samsung Galaxy S10;Isaías
5,824509;-0,0447;1,0248;0,2619;1,059;walking;Samsung Galaxy S10;Isaías
5,830491;-0,0332;1,0324;0,2719;1,068;walking;Samsung Galaxy S10;Isaías
5,839091;-0,019;1,0414;0,2844;1,08;walking;Samsung Galaxy S10;Isaías
5,839974;-0,0032;1,0492;0,298;1,091;walking;Samsung Galaxy S10;Isaías
5,84442;0,0149;1,0509;0,31;1,096;walking;Samsung Galaxy S10;Isaías
5,849523;0,0306;1,049;0,3171;1,096;walking;Samsung Galaxy S10;Isaías
5,856553;0,0423;1,047;0,3144;1,094;walking;Samsung Galaxy S10;Isaías
5,859763;0,052;1,0441;0,31;1,09;walking;Samsung Galaxy S10;Isaías
5,864663;0,0589;1,0397;0,3058;1,085;walking;Samsung Galaxy S10;Isaías
5,870099;0,0574;1,0292;0,2978;1,073;walking;Samsung Galaxy S10;Isaías
5,875085;0,0545;1,0202;0,2924;1,063;walking;Samsung Galaxy S10;Isaías
5,88002;0,0525;1,0102;0,2822;1,05;walking;Samsung Galaxy S10;Isaías
5,885573;0,0452;1,0006;0,2673;1,037;walking;Samsung Galaxy S10;Isaías
5,89028;0,0374;0,9918;0,2497;1,023;walking;Samsung Galaxy S10;Isaías
5,895118;0,0266;0,9821;0,2316;1,009;walking;Samsung Galaxy S10;Isaías
5,901706;0,0149;0,9706;0,2106;0,993;walking;Samsung Galaxy S10;Isaías
5,905879;0,0012;0,9618;0,1949;0,981;walking;Samsung Galaxy S10;Isaías
5,911026;-0,0115;0,9559;0,1815;0,973;walking;Samsung Galaxy S10;Isaías
5,915593;-0,0271;0,9491;0,1713;0,965;walking;Samsung Galaxy S10;Isaías
5,921199;-0,0401;0,9371;0,1651;0,952;walking;Samsung Galaxy S10;Isaías
5,925539;-0,0552;0,9271;0,1625;0,943;walking;Samsung Galaxy S10;Isaías
5,930671;-0,0689;0,9134;0,1608;0,93;walking;Samsung Galaxy S10;Isaías
5,937711;-0,084;0,9024;0,1637;0,921;walking;Samsung Galaxy S10;Isaías
5,941634;-0,0963;0,8893;0,1678;0,91;walking;Samsung Galaxy S10;Isaías
5,946173;-0,1094;0,8765;0,1744;0,9;walking;Samsung Galaxy S10;Isaías
5,951496;-0,1231;0,8663;0,1842;0,894;walking;Samsung Galaxy S10;Isaías
5,959452;-0,1324;0,8565;0,1942;0,888;walking;Samsung Galaxy S10;Isaías
5,961745;-0,138;0,8516;0,205;0,887;walking;Samsung Galaxy S10;Isaías
5,966329;-0,1417;0,8487;0,2108;0,886;walking;Samsung Galaxy S10;Isaías
5,976464;-0,1417;0,8492;0,2189;0,888;walking;Samsung Galaxy S10;Isaías
5,976896;-0,1412;0,8553;0,224;0,895;walking;Samsung Galaxy S10;Isaías
5,981703;-0,1407;0,8621;0,2291;0,903;walking;Samsung Galaxy S10;Isaías
5,986617;-0,1392;0,8677;0,2318;0,909;walking;Samsung Galaxy S10;Isaías
5,991693;-0,1341;0,8755;0,2338;0,916;walking;Samsung Galaxy S10;Isaías
5,997213;-0,1263;0,8848;0,2309;0,923;walking;Samsung Galaxy S10;Isaías
6,002942;-0,1212;0,8966;0,2282;0,933;walking;Samsung Galaxy S10;Isaías
6,007754;-0,1114;0,9024;0,2216;0,936;walking;Samsung Galaxy S10;Isaías
6,012642;-0,1077;0,911;0,2143;0,942;walking;Samsung Galaxy S10;Isaías
6,017968;-0,1019;0,9144;0,2064;0,943;walking;Samsung Galaxy S10;Isaías
6,02252;-0,1009;0,922;0,1971;0,948;walking;Samsung Galaxy S10;Isaías
6,026974;-0,1011;0,9271;0,1879;0,951;walking;Samsung Galaxy S10;Isaías
6,033409;-0,1014;0,9359;0,1803;0,958;walking;Samsung Galaxy S10;Isaías
6,038214;-0,1055;0,9425;0,1734;0,964;walking;Samsung Galaxy S10;Isaías
6,042709;-0,1024;0,9493;0,1664;0,969;walking;Samsung Galaxy S10;Isaías
6,048443;-0,1002;0,9559;0,1617;0,975;walking;Samsung Galaxy S10;Isaías
6,057159;-0,0943;0,9628;0,1561;0,98;walking;Samsung Galaxy S10;Isaías
6,058013;-0,0835;0,9674;0,1527;0,983;walking;Samsung Galaxy S10;Isaías
6,06277;-0,0706;0,9791;0,1493;0,993;walking;Samsung Galaxy S10;Isaías
6,075456;-0,0577;0,9865;0,1473;0,999;walking;Samsung Galaxy S10;Isaías
6,076394;-0,0435;0,995;0,1503;1,007;walking;Samsung Galaxy S10;Isaías
6,077782;-0,0301;1,0018;0,1534;1,014;walking;Samsung Galaxy S10;Isaías
6,083037;-0,0183;1,0087;0,1578;1,021;walking;Samsung Galaxy S10;Isaías
6,087923;-0,0112;1,0148;0,1632;1,028;walking;Samsung Galaxy S10;Isaías
6,092981;-0,0061;1,0173;0,1705;1,031;walking;Samsung Galaxy S10;Isaías
6,098825;-0,0068;1,0168;0,172;1,031;walking;Samsung Galaxy S10;Isaías
6,103807;-0,0071;1,0133;0,1737;1,028;walking;Samsung Galaxy S10;Isaías
6,108189;-0,0115;1,0085;0,1766;1,024;walking;Samsung Galaxy S10;Isaías
6,114105;-0,021;1,0004;0,1764;1,016;walking;Samsung Galaxy S10;Isaías
6,11875;-0,0278;0,9926;0,1754;1,008;walking;Samsung Galaxy S10;Isaías
6,123549;-0,0347;0,9845;0,1754;1,001;walking;Samsung Galaxy S10;Isaías
6,129296;-0,0425;0,9745;0,1727;0,991;walking;Samsung Galaxy S10;Isaías
6,134788;-0,0454;0,9655;0,1732;0,982;walking;Samsung Galaxy S10;Isaías
6,14195;-0,0501;0,9559;0,1722;0,973;walking;Samsung Galaxy S10;Isaías
6,143839;-0,0501;0,9533;0,1715;0,97;walking;Samsung Galaxy S10;Isaías
6,148759;-0,0486;0,9562;0,1661;0,972;walking;Samsung Galaxy S10;Isaías
6,157998;-0,0467;0,9625;0,1598;0,977;walking;Samsung Galaxy S10;Isaías
6,158957;-0,0403;0,9703;0,1551;0,983;walking;Samsung Galaxy S10;Isaías
6,16391;-0,0332;0,9823;0,1539;0,995;walking;Samsung Galaxy S10;Isaías
6,169763;-0,0259;0,9901;0,1551;1,003;walking;Samsung Galaxy S10;Isaías
6,174332;-0,0188;0,9938;0,1537;1,006;walking;Samsung Galaxy S10;Isaías
6,179077;-0,0127;0,995;0,15;1,006;walking;Samsung Galaxy S10;Isaías
6,184155;-0,0068;0,9955;0,1463;1,006;walking;Samsung Galaxy S10;Isaías
6,189447;-0,0063;0,9952;0,1429;1,005;walking;Samsung Galaxy S10;Isaías
6,194274;-0,0063;0,9957;0,1373;1,005;walking;Samsung Galaxy S10;Isaías
6,200452;-0,0103;0,9943;0,1356;1,004;walking;Samsung Galaxy S10;Isaías
6,205528;-0,0183;0,9938;0,1365;1,003;walking;Samsung Galaxy S10;Isaías
6,209593;-0,021;0,9931;0,1361;1,003;walking;Samsung Galaxy S10;Isaías
6,215878;-0,0254;0,9884;0,1361;0,998;walking;Samsung Galaxy S10;Isaías
6,221359;-0,0254;0,9867;0,137;0,996;walking;Samsung Galaxy S10;Isaías
6,224911;-0,0244;0,9794;0,1363;0,989;walking;Samsung Galaxy S10;Isaías
6,231141;-0,0239;0,976;0,138;0,986;walking;Samsung Galaxy S10;Isaías
6,236143;-0,022;0,9735;0,1392;0,984;walking;Samsung Galaxy S10;Isaías
6,240133;-0,0166;0,9728;0,1429;0,983;walking;Samsung Galaxy S10;Isaías
6,245913;-0,0112;0,976;0,1466;0,987;walking;Samsung Galaxy S10;Isaías
6,250797;-0,0078;0,9791;0,149;0,99;walking;Samsung Galaxy S10;Isaías
6,257843;-0,0051;0,9882;0,1503;1;walking;Samsung Galaxy S10;Isaías
6,26034;-0,0017;0,9943;0,1546;1,006;walking;Samsung Galaxy S10;Isaías
6,265447;0,0032;0,9999;0,1561;1,012;walking;Samsung Galaxy S10;Isaías
6,274797;0,0085;1,0043;0,1654;1,018;walking;Samsung Galaxy S10;Isaías
6,275572;0,0144;1,0065;0,1703;1,021;walking;Samsung Galaxy S10;Isaías
6,280473;0,0129;1,0009;0,1727;1,016;walking;Samsung Galaxy S10;Isaías
6,286538;0,01;0,9974;0,1764;1,013;walking;Samsung Galaxy S10;Isaías
6,2914;0,0046;0,9909;0,1776;1,007;walking;Samsung Galaxy S10;Isaías
6,296402;-0,0051;0,985;0,1761;1,001;walking;Samsung Galaxy S10;Isaías
6,300877;-0,0164;0,9826;0,1764;0,998;walking;Samsung Galaxy S10;Isaías
6,306938;-0,0251;0,9779;0,1744;0,994;walking;Samsung Galaxy S10;Isaías
6,31149;-0,0318;0,9772;0,1732;0,993;walking;Samsung Galaxy S10;Isaías
6,317201;-0,0342;0,973;0,1725;0,989;walking;Samsung Galaxy S10;Isaías
6,32166;-0,0327;0,974;0,1671;0,989;walking;Samsung Galaxy S10;Isaías
